x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
2.185,13.283,3.14,0.396,14.626,8.904,27.281,28.827,20.329,30.347
2.475,18.117,5.234,0.799,15.553,10.114,36.883,31.582,23.814,43.193
2.026,15.455,4.253,0.635,12.648,8.636,31.162,25.091,19.722,36.573
1.09,7.22,1.78,0.23,7.369,5.147,14.644,15.01,11.948,16.885
0.273,2.998,0.882,0.051,1.781,1.994,6.887,4.169,5.231,7.639
0.505,4.442,1.002,0.028,4.028,2.72,8.968,7.842,6.828,9.965
1.011,5.703,1.053,0.123,7.954,4.831,12.083,15.108,10.265,13.736
0.911,7.54,2.063,0.22,5.853,4.253,15.402,12.438,10.478,17.777
3.383,21.523,5.367,0.829,22.31,13.663,43.567,44.025,30.887,50.002
0.881,8.255,2.394,0.285,4.982,4.519,17.307,10.315,10.667,19.617
2.918,18.468,4.839,0.781,18.56,12.436,37.066,37.57,28.144,43.367
1.73,12.949,3.594,0.505,10.461,7.229,26.877,21.629,16.868,30.827
0.576,5.188,1.694,0.138,3.841,2.363,10.822,8.282,6.483,12.05
3.075,20.05,5.183,0.778,19.58,12.54,40.8,39.535,27.795,46.36
3.26,21.973,5.878,0.921,20.493,13.491,44.639,41.059,30.202,51.921
3.248,23.613,6.477,0.943,20.336,13.597,47.233,40.913,30.83,54.379
2.753,18.091,4.894,0.704,17.28,11.89,36.255,34.443,26.467,41.588
2.781,18.803,4.779,0.694,18.453,11.606,37.737,36.692,26.044,43.128
1.735,13.049,3.844,0.547,10.228,7.231,26.873,20.878,16.454,31.24
1.615,10.454,2.524,0.369,11.341,6.593,21.724,22.346,14.588,24.341
3.367,23.552,6.261,0.982,20.927,14.012,47.703,42.115,31.294,55.47
0.303,2.861,0.484,0.066,2.766,1.942,5.966,5.785,4.5,7.221
3.621,22.39,5.509,0.898,23.679,15.059,45.216,46.807,33.107,52.08
1.595,9.562,2.246,0.264,10.718,6.577,19.923,21.649,14.994,22.14
2.23,14.766,3.575,0.574,14.539,9.872,29.952,28.68,21.712,34.727
2.411,14.991,3.454,0.513,15.874,10.18,30.798,31.168,22.585,34.84
2.445,15.14,3.788,0.554,15.892,10.537,30.694,31.509,22.992,35.141
2.37,15.257,3.909,0.647,15.503,9.636,30.698,31.138,21.766,35.804
0.914,6.38,1.51,0.185,5.856,4.593,13.638,12.506,10.63,15.092
1.077,8.646,2.502,0.272,6.423,4.823,18.291,13.586,11.466,20.656
1.163,6.454,1.454,0.148,8.008,5.158,12.927,16.022,11.188,14.767
1.089,5.972,0.894,0.03,8.462,5.164,12.229,16.675,11.773,12.548
3.209,22.23,6.218,0.939,20.309,12.911,44.886,40.336,29.498,52.141
1.944,11.313,2.715,0.347,13.153,8.37,23.286,25.592,18.42,26.458
0.558,5.559,1.529,0.11,3.73,2.625,11.534,7.601,6.863,12.387
2.076,12.802,2.886,0.378,14.252,8.519,25.679,27.779,18.895,29.033
1.462,9.889,2.621,0.384,9.296,5.95,19.917,18.99,13.982,22.964
2.553,16.396,4.158,0.665,17.074,10.595,33.54,33.592,24.005,38.474
0.738,7.205,2.161,0.244,4.043,3.117,14.994,8.885,7.582,16.74
2.857,18.271,4.492,0.661,18.476,11.784,37.222,37.283,26.353,42.473
0.581,4.159,1.083,0.098,3.668,2.397,8.711,7.99,5.823,9.925
2.388,15.029,3.496,0.581,15.918,9.662,30.703,31.347,21.358,34.872
0.444,4.675,1.333,0.107,2.685,2.279,9.38,6.074,5.78,11.055
2.328,16.321,4.2,0.548,14.629,9.752,33.405,29.239,21.722,37.973
2.25,14.699,3.646,0.52,15.263,9.2,29.67,30.275,20.585,33.605
1.144,8.454,2.401,0.296,7.725,5.532,17.231,15.165,13.218,20.301
2.317,15.097,3.659,0.456,15.162,10.204,31.069,30.326,22.649,35.209
0.707,3.965,0.467,0.039,5.359,3.774,8.273,10.263,7.839,8.741
2.788,18.017,4.528,0.599,18.337,11.438,36.172,36.605,26.088,40.559
0.257,2.07,0.345,0,2.561,1.029,4.581,4.829,2.74,4.722
1.612,11.797,3.094,0.502,9.972,6.924,24.224,19.872,16.331,28.598
2.286,14.141,3.318,0.502,15.085,10.03,29.258,30.471,22.325,32.81
0.723,4.243,0.884,0.061,5.432,3.189,9.324,10.548,6.897,9.965
3.075,21.709,5.943,0.95,19.19,12.831,43.974,38.999,29.345,51.142
2.779,16.837,4.201,0.609,18.414,11.852,34.521,36.9,26.798,39.324
2.896,17.173,4.133,0.672,19.141,12.206,34.511,37.559,27.119,39.645
1.849,12.375,3.39,0.463,11.913,7.51,25.188,23.963,17.711,29.412
2.239,16.421,4.678,0.704,13.336,9.759,33.564,26.773,22.381,39.232
0.799,5.638,1.231,0.181,5.578,4.044,12.26,11.046,8.896,14.145
2.424,17.462,4.833,0.648,14.863,9.749,34.996,29.568,22.084,40.276
2.637,16.887,4.202,0.568,17.579,11.108,34.183,34.695,24.695,38.398
2.935,20.882,6.024,0.954,18.431,11.966,42.595,36.513,27.099,49.734
2.396,16.99,4.81,0.797,15.209,9.648,34.651,30.779,22.289,40.796
2.213,16.33,4.471,0.585,14.173,9.201,32.996,28.292,21.466,37.446
1.566,12.19,3.376,0.455,9.58,6.643,25.332,19.95,15.901,28.942
3.113,20.258,5.292,0.738,19.754,13.423,41,39.426,30.107,46.583
3.152,21.507,5.626,0.812,19.688,12.666,43.097,39.635,28.552,48.845
3.22,23.117,6.439,0.927,20.195,13.351,46.779,40.403,30.016,53.819
3.034,20.497,5.243,0.826,19.878,13.075,41.51,39.274,28.987,48.201
0.978,3.909,0.242,0.03,8.443,4.108,8.235,15.827,8.821,9.134
3.142,19.716,4.956,0.773,20.249,12.909,40.112,40.376,29.249,46.441
1.852,13.366,3.576,0.522,11.386,7.629,26.862,23.351,17.458,30.828
3.177,20.671,5.368,0.885,20.737,12.835,41.837,41.2,29.009,48.638
1.43,11.074,3.377,0.459,8.271,6.586,22.541,17.301,15.635,26.326
1.872,14.033,4.172,0.541,11.255,8.447,28.608,22.859,19.096,32.892
2.924,20.336,5.47,0.908,18.26,11.734,41.085,36.638,26.578,48.228
2.317,15.475,3.882,0.556,15.196,9.695,31.676,30.531,21.596,36.567
1.167,6.903,1.503,0.187,8.022,5.453,14.195,15.617,12.25,16.416
2.754,16.971,4.208,0.681,18.696,11.425,34.911,36.81,25.678,39.741
0.184,1.775,0.22,0.014,2.007,1.38,3.846,4.005,2.912,4.827
1.415,10.239,2.677,0.38,9.078,5.866,20.935,18.318,13.081,24.004
3.093,20.075,5.252,0.809,19.822,12.979,40.557,39.048,29.102,46.363
2.32,15.932,4.157,0.576,14.875,9.827,32.779,29.755,22.012,37.088
0.523,4.778,1.172,0.152,3.799,2.942,9.95,7.301,7.279,11.133
1.804,9.781,2.02,0.33,12.436,7.611,20.418,24.234,16.731,23.523
2.902,20.634,5.957,0.952,17.859,11.943,42.047,35.715,26.933,49.573
0.969,5.022,0.623,0.03,7.421,4.264,10.753,14.289,9.111,11.695
2.668,19.113,5.21,0.778,16.612,10.947,38.483,33.444,24.75,44.896
1.534,8.02,1.24,0.181,11.058,6.724,16.503,22.133,14.816,18.396
0.812,7.216,2.275,0.214,4.857,3.91,14.464,10.476,9.249,16.161
1.96,14.879,4.389,0.653,11.576,8.108,29.864,23.432,18.612,34.583
1.115,7.632,1.797,0.144,7.693,5.391,15.423,15.252,12.365,16.579
1.635,10.701,2.706,0.381,10.742,6.547,22.077,21.421,15.204,24.894
2.098,13.284,3.279,0.406,13.75,9.143,26.813,27.861,20.038,30.549
2.364,15.726,4.04,0.659,15.592,10.27,31.961,31.243,23.084,36.807
2.27,14.09,3.386,0.512,15.211,9.684,28.981,30.139,21.805,33.445
2.445,13.737,3.149,0.483,16.804,10.179,27.556,32.611,21.943,31.694
1.659,13.764,4.126,0.524,9.561,6.993,28.483,19.397,16.72,32.324
3.293,19.683,4.886,0.806,22.009,13.933,40.258,43.059,30.769,46.55
3.402,22.204,5.59,0.804,21.797,14.08,45.077,43.33,31.59,50.749
0.75,4.903,1.182,0.148,4.945,3.468,10.414,10.026,8.233,12.297
3.601,24.492,6.405,0.993,22.956,14.7,49.609,46.027,33.442,57.029
0.963,4.703,0.629,0.068,7.614,4.012,10.088,14.904,8.853,11.172
3.136,22.488,6.104,0.996,19.736,13.054,45.322,39.899,29.193,52.686
0.985,5.571,1.291,0.123,7.059,4.48,11.949,14.067,9.72,13.722
0.38,3.177,0.929,0.062,2.597,2.095,7.345,5.504,5.389,7.93
2.322,17.179,4.611,0.704,14.651,10.269,34.716,29.708,23.488,39.816
3.192,21.371,5.812,0.961,20.383,13.354,42.987,40.63,30.412,50.519
2.72,17.177,4.336,0.712,18.139,11.351,34.794,35.846,24.982,40.778
2.299,17.428,4.896,0.663,13.617,9.481,34.886,27.497,22.086,40.365
0.928,5.272,1.212,0.134,7.065,4.545,11.39,13.828,9.821,12.803
1.068,7.94,1.971,0.18,6.639,4.532,16.624,13.528,10.093,17.91
1.4,7.329,1.462,0.157,10.591,6.432,15.498,20.361,14.349,17.049
0.361,4.666,1.459,0.09,1.927,1.633,10.109,4.542,4.282,10.942
3.038,21.317,5.875,0.972,19.332,12.34,42.801,38.697,27.683,50.409
2.3,14.727,3.722,0.51,14.912,9.245,30.057,29.581,20.47,34.443
1.583,12.297,3.536,0.451,9.455,6.529,24.912,19.509,15.158,29.052
1.867,11.398,2.769,0.33,13.087,8.283,23.269,25.458,18.242,26.242
1.971,14.467,3.829,0.494,12.155,8.603,29.635,25.018,19.777,33.486
0.441,5.883,1.819,0.144,2.272,2.691,11.877,5.447,6.658,13.216
0.765,4.345,0.951,0.151,5.621,4,9.157,11.244,8.922,10.528
2.784,20.758,5.716,0.815,17.462,11.929,42.321,34.607,27.666,48.069
1.479,9.11,1.843,0.211,10.907,6.669,18.569,21.664,15.142,20.267
0.476,5.297,1.498,0.087,3.07,2.481,10.978,6.501,5.762,12.166
2.009,11.376,2.403,0.387,13.812,8.796,23.53,27.337,19.477,27.132
2.968,20.446,5.755,0.893,18.943,12.821,41.513,37.479,28.533,48.032
2.203,13.25,3.28,0.429,14.472,8.857,26.612,28.73,19.462,29.736
2.979,19.647,5.267,0.766,18.773,12.723,39.405,38.008,28.343,45.209
3.855,25.695,6.846,0.995,24.358,15.567,52.281,48.621,35.433,59.382
0.789,4.334,0.606,0.02,6.381,3.253,8.974,12.087,7.21,9.333
0.915,4.658,0.802,0.108,7.145,4.047,9.975,14.347,9.327,10.899
2.678,17.254,4.598,0.695,17.42,11.681,35.314,35.045,26,40.526
3.328,22.094,5.662,0.891,21.577,14.066,45.114,42.41,31.413,52.078
2.144,13.887,3.587,0.492,14.186,9.11,28.337,28.109,20.971,32.281
0.313,2.829,0.477,0.07,2.362,1.535,6.595,5.001,3.611,7.954
0.342,2.646,0.805,0.088,2.783,2.047,5.987,5.499,4.676,7.24
1.314,7.275,1.344,0.106,9.176,5.757,15.224,18.532,12.768,16.04
1.521,8.658,1.766,0.201,10.777,6.556,18.126,21.139,14.414,19.86
2.68,19.683,5.581,0.877,16.231,11.488,40.307,32.438,25.913,46.758
3.649,23.656,5.897,0.943,23.501,14.94,47.915,47.028,33.116,54.974
0.951,6.505,1.661,0.136,6.863,4.505,13.227,13.152,10.239,15.054
2.773,19.35,5.224,0.859,17.303,11.95,39.658,34.799,26.766,46.111
2.816,18.906,4.881,0.757,18.539,11.99,37.829,37.137,26.509,43.649
2.448,17.231,4.675,0.686,15.244,10.512,34.923,31.054,23.453,40.302
3.307,22.28,5.82,0.856,20.727,14.142,44.798,41.374,31.732,51.702
1.34,8.895,1.938,0.231,9.228,6.327,18.368,17.925,14.168,20.926
2.407,14.203,3.377,0.519,16.56,10.345,29.052,32.693,22.436,32.764
1.5,9.721,2.523,0.343,9.722,6.376,20.11,19.22,14.307,22.568
2.292,16.119,4.57,0.659,14.005,9.322,32.83,28.776,21.702,38.057
1.053,8.887,2.492,0.283,6.143,4.884,18.137,12.971,11.298,20.158
2.387,14.184,3.285,0.502,15.909,9.813,29.021,31.045,21.847,32.99
1.262,8.302,2.184,0.303,8.784,5.107,17.191,17.961,11.408,20.279
2.64,17.18,4.284,0.553,17.703,11.509,34.74,34.695,25.537,39.003
0.661,4.984,1.224,0.161,4.821,3.201,10.51,10.208,7.19,12.102
2.02,15.245,4.333,0.569,11.968,8.9,31.346,24.596,20.621,36.157
2.315,15.462,3.813,0.486,14.775,9.565,31.038,30.043,21.544,34.917
1.346,7.123,1.167,0.128,10.19,6.153,14.467,19.805,13.383,16.155
1.987,13.347,3.461,0.544,13.193,8.043,26.798,26.028,18.1,30.825
1.313,7.441,1.726,0.2,9.497,5.331,15.101,18.922,12.258,17.273
2.577,16.713,4.185,0.67,17.04,10.9,33.706,33.496,24.8,39.123
1.921,13.741,3.738,0.558,12.191,7.687,27.747,24.531,17.846,31.949
1.1,7.29,1.62,0.232,8.096,5.17,15.486,16.323,11.503,17.446
1.806,13.349,3.85,0.516,11.213,8.117,27.189,22.611,19.004,31.211
1.152,8.559,2.348,0.315,7.66,4.848,17.923,15.932,11.463,20.494
3.094,20.674,5.309,0.847,20.032,12.639,41.637,39.79,28.931,47.723
2.299,13.438,3.025,0.447,15.826,9.295,27.48,31.059,20.438,31.161
0.672,4.664,1.04,0.1,4.565,2.702,9.56,9.593,6.82,11.12
3.579,23.553,6.108,0.902,23.417,14.848,47.372,46.479,33.741,53.876
3.372,22.451,5.712,0.856,21.751,14.319,45.489,43.396,31.932,52.374
1.685,9.129,1.729,0.286,11.795,7.586,19.202,22.915,16.777,21.887
1.09,8.65,2.32,0.259,6.668,4.855,17.736,13.612,11.059,19.874
1.014,4.678,0.41,0.066,7.811,4.348,10.16,15.519,9.451,11.202
1.193,9.164,2.556,0.318,7.546,4.987,18.843,15.114,12.08,21.243
1.015,4.578,0.717,0.052,7.511,4.836,9.721,14.982,10.11,10.554
2.914,21.91,6.208,0.944,17.689,12.239,43.871,35.303,27.637,51.054
2.862,18.195,4.557,0.717,18.734,12.082,36.736,37.281,27.376,42.298
2.6,17.359,4.293,0.554,16.687,11.341,35.416,32.936,25.234,39.474
1.519,11.115,2.807,0.36,10.173,6.797,22.456,20.696,15.692,25.24
0.741,6.099,1.731,0.159,5.145,3.714,13.085,9.971,9.054,14.33
2.18,13.988,3.454,0.433,14.85,8.987,28.912,29.622,19.889,32.496
1.276,9.392,2.563,0.279,8.015,5.757,18.939,16.821,13.507,21.746
3.664,23.515,5.869,0.961,23.502,15.517,47.812,46.358,34.512,54.792
0.942,6.036,1.485,0.098,6.954,4.652,12.951,13.575,10.231,14.247
1.963,11.869,2.857,0.407,12.894,8.191,23.994,25.724,18.384,27.743
0.325,1.735,0.088,0.008,3.305,2.017,3.927,6.265,4.862,4.869
2.224,14.392,3.543,0.568,15.159,9.322,28.823,29.682,20.849,33.287
2.279,14.579,3.748,0.577,15.118,9.315,29.688,30.452,21.27,34.385
0.524,4.031,1.013,0.137,3.876,2.696,8.192,8.328,5.999,9.672
2.88,18.005,4.249,0.672,19.338,11.931,36.362,37.739,26.438,41.861
0.506,4.411,1.067,0.143,3.486,2.093,9.286,7.042,4.849,10.333
2.519,15.066,3.735,0.509,16.578,10.877,30.778,32.99,23.732,35.29
1.253,9.509,2.751,0.369,7.961,5.863,19.623,15.954,13.534,22.884
0.994,8.125,2.41,0.249,5.681,4.921,16.359,11.678,11.168,18.828
0.616,5.526,1.795,0.136,3.638,2.731,11.161,7.951,6.708,12.962
0.635,4.171,1.036,0.119,4.593,2.681,8.389,9.71,6.432,9.291
0.555,4.598,1.155,0.052,4.016,2.376,9.959,7.985,6.195,10.474
1.436,11.324,3.022,0.435,9.056,6.071,22.776,18.33,13.949,26.331
2.971,19.024,4.959,0.771,19.343,12.451,38.278,38.088,28.323,43.997
3.509,21.279,5.225,0.851,23.17,14.102,42.69,46.226,30.911,48.915
2.446,16.237,4.104,0.621,15.927,10.606,32.847,32.116,23.563,37.753
1.726,11.36,2.984,0.38,11.422,7.366,22.899,23.278,16.708,26.459
2.601,18.348,4.964,0.68,16.276,10.49,37.226,32.676,23.502,42.455
1.383,9.114,2.274,0.314,9.206,6.51,18.63,18.378,14.767,21.764
2.48,18.334,5.351,0.727,14.698,10.309,37.282,30.2,23.359,42.864
3.127,21.763,6.126,0.914,19.021,12.595,43.54,38.361,28.703,49.958
0.423,5.047,1.494,0.095,2.788,2.168,10.918,6.095,5.821,12.28
2.612,16.867,4.108,0.665,17.297,10.495,34.399,34.338,23.719,39.482
1.294,9.124,2.341,0.357,8.528,6.173,19.163,16.704,13.884,21.676
3.008,20.116,5.06,0.762,19.833,12.541,40.289,39.08,27.706,45.793
3.186,21.034,5.674,0.945,20.281,13.256,42.776,40.104,30.223,49.734
1.451,7.843,1.345,0.224,10.878,6.217,15.754,20.858,13.33,18.294
0.426,4.112,1.211,0.057,2.362,2.643,8.382,5.094,6.85,9.475
2.511,16.879,4.329,0.643,16.111,10.896,33.929,31.814,24.012,39.307
0.459,4.35,1.016,0.089,2.948,2.513,9.346,6.739,6.083,10.151
2.962,18.116,4.153,0.668,20.27,12.325,36.816,39.434,27.331,42.385
2.448,15.059,3.807,0.607,16.534,10.608,31.064,33.067,24.09,35.367
0.785,4.147,0.529,0.02,6.066,3.916,9.038,11.676,8.874,9.83
1.696,12.035,3.027,0.394,11.206,7.132,24.946,22.474,16.004,28.232
2.17,13.7,3.524,0.46,14.72,9.629,27.6,29.461,21.698,31.764
0.836,5.168,1.117,0.021,6.571,4.062,11.258,12.53,9.526,11.528
1.16,8.418,2.42,0.374,7.583,5.024,16.865,15.418,12.071,20.385
2.069,15.103,3.978,0.566,13.329,8.468,30.99,26.34,19.581,34.95
0.966,3.972,0.211,0.009,7.935,4.068,8.258,15.359,8.816,9.3
1.277,7.699,1.696,0.163,9.236,5.238,15.672,17.855,11.499,16.991
3.176,21.857,5.765,0.898,19.719,13.363,43.763,39.334,30.289,50.371
1.204,9.734,2.665,0.355,7.419,4.845,20.142,14.878,11.303,23.037
1.594,9.815,2.112,0.31,11.304,6.596,20.446,21.87,14.702,22.705
2.137,15.462,4.181,0.582,13.064,8.616,31.734,26.422,20.102,36.625
1.781,12.242,3.34,0.522,11.46,7.665,25.03,23.338,17.978,29.464
2.967,20.306,5.545,0.882,18.678,12.226,41.279,37.383,27.638,47.461
1.25,8.528,2.374,0.272,8.543,5.428,17.743,16.983,12.254,19.708
1.649,10.431,2.264,0.3,11.131,7.572,21.371,22.175,17.187,24.096
1.453,8.941,1.872,0.308,10.673,6.383,18.566,21.164,14.257,21.282
0.879,4.236,0.793,0.101,6.38,3.924,8.855,13.152,8.578,9.947
1.872,11.753,2.745,0.295,12.7,7.967,24.154,25.556,18.273,26.25
3.142,19.507,4.706,0.729,20.603,13.083,39.995,41.015,29.143,46.066
1.17,8.804,2.272,0.342,7.254,5.603,17.918,14.397,13.026,20.703
1.451,9.08,2.301,0.286,9.469,5.828,18.4,19.532,13.412,21.204
3.518,24.698,6.613,0.956,22.504,14.481,49.477,45.262,32.314,56.698
3.936,25.113,6.23,0.999,26.186,16.266,50.748,51.826,36.032,58.58
1.466,9.669,2.177,0.337,10.104,6.458,19.438,19.791,14.955,22.423
2.053,14.24,3.568,0.475,13.566,9.085,29.328,26.96,20.11,32.773
3.223,20.368,5.189,0.83,20.807,13.726,41.02,41.148,30.748,46.831
1.066,4.866,0.833,0.099,7.752,5.087,9.746,15.145,10.629,11.101
1.981,14.581,3.828,0.508,12.231,8.845,29.245,24.95,20.286,32.823
2.986,19.639,5.323,0.834,19.188,12.39,39.361,38.397,28,45.302
3.303,21.118,5.306,0.77,21.546,13.491,42.239,43.204,30.407,48.047
3.397,21.045,5.106,0.816,22.512,14.453,42.192,44.178,32.129,48.383
0.274,3.598,1.013,0.052,1.798,1.306,7.509,4.124,3.656,8.141
3.022,19.3,4.782,0.681,20.16,12.874,39.124,39.952,28.408,44.18
3.283,22.025,5.943,0.963,20.838,13.772,44.28,41.828,31.335,51.786
2.2,17.689,5.049,0.701,12.55,9.458,35.803,26.284,22.206,41.451
1.446,10.021,2.762,0.41,9.472,6.759,20.336,18.761,15.334,23.917
1.423,9.485,2.141,0.207,10.108,6.287,19.701,20.045,13.675,21.694
3.341,22.931,6.078,0.956,21.193,13.44,46.242,42.809,30.127,53.415
1.739,11.108,2.474,0.406,11.51,7.4,23.194,23.294,16.82,26.624
2.428,17.157,4.798,0.717,14.91,9.802,34.333,30.039,22.399,40.176
2.426,17.063,4.648,0.672,15.514,10.088,34.692,30.604,23.103,39.639
2.885,21.131,5.915,0.842,17.308,11.966,42.294,34.961,27.117,48.599
2.999,21.479,5.899,0.941,18.864,12.226,43.1,38.222,28.134,50.539
1.651,11.908,3.133,0.47,10.135,6.742,24.554,20.217,15.973,27.874
1.04,6.134,1.019,0.108,7.738,4.521,12.718,15.098,9.684,13.949
2.219,14.492,3.697,0.567,14.209,9.156,29.443,28.723,20.279,33.52
3.921,26.031,6.869,0.98,24.616,16.582,52.11,49.308,37.108,59.697
2.216,12.331,2.732,0.434,15.991,9.791,25.168,31.213,21.619,29.05
2.954,20.075,5.413,0.818,18.773,12.058,40.666,37.272,27.298,46.916
1.467,10.613,2.701,0.437,9.826,6.795,21.507,19.379,15.303,24.837
3.017,19.293,5.026,0.811,20.046,12.135,39.527,39.406,27.629,45.767
1.09,7.552,1.907,0.23,7.791,4.662,16.085,15.608,10.807,17.983
2,12.064,2.775,0.411,13.908,8.395,24.85,27.46,18.492,27.909
3.162,19.914,5.202,0.731,20.24,13.048,40.395,40.695,29.414,45.711
2.912,17.75,4.083,0.637,19.251,12.248,35.897,38.159,27.445,41.174
3.218,21.18,5.403,0.769,21.165,13.127,42.877,41.554,29.181,48.409
3.465,23.445,6.456,0.956,21.729,14.833,47.235,43.374,33.848,54.775
1.438,10.638,2.826,0.376,9.359,6.576,22.006,19.273,15.415,25.334
3.267,21.845,5.556,0.896,20.689,13.998,44.305,41.57,31.087,51.272
1.499,8.203,1.401,0.208,11.396,6.289,16.86,22.301,13.306,18.579
1.131,5.67,0.768,0.063,8.64,5.471,12.06,16.98,11.894,13.244
1.055,6.537,1.635,0.239,6.935,4.22,13.828,14.43,9.524,15.804
2.666,19.08,5.179,0.78,16.205,11.338,38.329,32.417,25.44,44.477
1.781,11.287,2.797,0.376,11.755,7.885,23.245,23.123,18.1,26.849
2.171,15.596,4.226,0.581,13.44,9.084,32.132,26.802,21.034,36.668
1.452,9.133,2.2,0.242,10.001,5.903,18.457,20.191,13.518,20.86
1.858,11.883,3.032,0.439,12.691,7.716,24.052,25.085,17.172,27.858
1.051,7.535,2.063,0.18,7.1,4.459,15.505,14.47,10.744,17.507
1.184,9.47,2.915,0.373,6.929,5.529,19.539,14.55,12.883,22.937
3.56,22.443,5.837,0.864,23.306,14.579,44.903,46.402,32.353,51.293
3.318,21.868,5.505,0.856,21.323,13.755,44.5,42.227,31.187,51.122
3.784,23.185,5.752,0.94,24.719,15.156,46.884,48.872,33.32,53.689
1.387,10.744,2.996,0.406,9.044,6.103,21.651,17.799,14.199,25.232
2.972,22.675,6.456,0.982,17.405,11.893,46.292,35.883,27.576,53.953
1.624,11.212,3.033,0.483,10.432,7.067,22.466,21.442,15.682,26.115
2.724,19.59,5.553,0.877,17.204,11.828,40.071,34.51,26.579,46.973
1.978,12.422,3.221,0.409,13.243,8.777,25.061,26.264,19.377,28.12
1.602,11.139,2.914,0.32,10.052,7.247,22.437,20.509,16.322,25.398
1.995,15.665,4.419,0.642,11.56,8.359,31.864,24.157,19.748,37.024
2.499,17.153,4.664,0.709,16.166,10.015,34.558,32.251,22.917,40.005
2.597,18.905,5.264,0.742,16.119,10.961,38.455,32.894,25.47,44.423
2.4,17.129,4.625,0.605,15.354,10.293,34.29,30.824,23.593,38.676
2.595,20.33,5.995,0.858,14.996,10.821,41.565,30.603,24.813,48.174
2.799,18.267,4.546,0.65,18.394,11.69,37.528,36.14,26.525,42.435
1.414,8.805,1.794,0.27,10.415,6.15,17.878,20.445,14.096,20.494
3.129,21.989,5.917,0.858,19.565,12.541,44.283,38.75,28.809,50.318
0.927,5.72,1.465,0.181,6.316,4.197,11.791,13.17,9.826,13.519
1.699,13.891,4.147,0.538,9.477,7.405,28.429,20.152,16.932,33.176
1.477,10.36,2.565,0.387,9.884,6.83,20.924,20.012,15.583,24.231
2.18,16.383,4.431,0.62,13.457,9.574,33.479,26.803,22.167,38.06
1.779,13.121,3.827,0.549,10.451,7.719,26.725,21.739,17.533,30.958
1.682,13.024,3.568,0.464,10.193,6.985,26.841,21.153,16.75,30.234
3.065,20.785,5.606,0.826,19.116,12.929,41.856,37.914,29.65,47.852
1.317,10.344,2.823,0.401,8.083,5.271,21.612,16.787,12.758,25.001
1.901,15.313,4.504,0.62,10.759,8.158,30.781,22.548,19.558,35.801
2.102,13.478,3.461,0.501,14.292,9.04,27.302,28.482,20.508,31.023
1.682,11.732,3.047,0.501,10.818,7.574,24.308,22.06,16.95,28.574
1.947,13.889,3.839,0.609,12.272,8.368,28.734,25.185,19.155,33.711
3.311,24.28,6.844,0.995,19.956,13.852,48.632,40.631,31.639,55.944
1.652,9.599,1.846,0.248,12.334,6.891,19.642,24.329,15.68,22.206
2.543,17.492,4.794,0.738,16.023,10.9,35.768,32.348,24.922,41.811
3.586,22.703,5.758,0.93,23.489,14.974,45.615,46.561,33.435,52.772
2.065,14.281,3.835,0.584,13.377,8.284,28.896,26.323,19.437,33.016
2.746,20.924,6.002,0.881,16.119,11.345,41.917,32.496,26.592,48.747
2.955,18.615,4.458,0.692,19.262,12.794,38.04,38.389,28.16,43.449
1.618,10.254,2.401,0.351,11.523,6.477,21.387,23.048,14.963,24.828
2.489,18.248,5.232,0.821,15.349,10.529,36.699,30.753,24.431,42.657
0.885,6.882,1.676,0.237,6.15,3.785,13.832,12.776,8.584,16.389
3.702,23.026,5.616,0.922,24.113,14.908,46.762,48.132,33.539,54.127
3.145,22.087,6.134,0.919,19.121,12.996,44.669,38.249,29.416,51.844
2.634,17.445,4.651,0.63,16.621,11.485,35.315,33.191,25.889,40.272
2.146,12.92,3.186,0.512,14.039,8.908,26.106,28.149,19.9,29.692
0.966,7.606,1.999,0.3,6.427,4.366,15.467,13.454,10.676,18.388
2.105,14.034,3.593,0.451,13.544,8.793,28.586,27.48,19.938,32.378
2.796,17.933,4.712,0.717,18.332,11.754,36.197,36.176,26.091,41.528
1.07,8.928,2.539,0.29,6.643,4.598,18.592,13.662,10.803,20.759
0.96,5.714,1.332,0.209,7.262,4.613,11.931,14.63,10.21,14.392
1.91,11.681,2.53,0.317,13.314,8.532,23.904,26.291,19.182,27.019
2.009,15.304,4.229,0.573,12.763,8.613,30.625,25.826,19.543,35.067
1.955,12.479,2.884,0.463,13.711,8.62,25.726,27.088,18.878,29.859
1.87,13.526,3.815,0.503,11.157,7.89,27.669,23.328,17.69,31.965
2.214,13.48,2.953,0.487,15.439,9.433,27.267,30.443,20.58,31.44
2.59,19.034,5.337,0.779,16.068,10.517,38.385,32.528,24.224,44.363
1.457,9.213,2.373,0.39,10.196,6.518,18.525,20.361,14.365,21.28
2.924,19.416,5.316,0.769,18.989,12.319,39.641,37.728,27.913,45.765
3.264,21.302,5.652,0.861,21.072,13.906,42.944,42.025,31.102,48.986
0.826,5.901,1.48,0.153,5.486,3.549,12.313,10.761,8.443,13.473
2.699,17.207,4.329,0.615,17.582,11.573,34.972,34.937,25.718,39.829
2.476,13.855,3.118,0.513,17.593,10.712,27.894,34.319,23.175,32.454
3.405,23.754,6.432,0.989,21.387,14.475,47.602,43.143,32.183,55.09
1.246,5.358,0.632,0.083,9.335,5.758,11.291,18.522,12.485,12.025
2.823,18.514,4.54,0.711,18.485,12.135,37.211,36.214,27.178,43.127
